grid_id,lon,lat,grid_area_m2,Pop_Total,Pop_Tota_20_50,Pop_Female_20_50,Pop_Male_20_50,NDVI,walkability_global_z,walkability_city_z,gdp_2022,built_density_2020,ssx_choice_r5000,ssx_has_segment,gdp_source_distance_m,Female_Employment_Rate_15plus_WorldBank,Labour_force_participation_rate_F_Fig4,SDG11_71pct,SDG_3_1_Maternal_mortality_ratio,SDG_3_7_Adolescent_birth_rate,SDG_5_5_Share_of_seats_in_parliament,SDG_4_4_Population_with_at_least_some_secondary_education_F,city,NDVI_z,gdp_2022_z,built_density_2020_z,ssx_choice_r5000_z,Pop_Female_20_50_z,Pop_Male_20_50_z,Pop_Total_z,Female_Employment_Rate_15plus_WorldBank_z,Labour_force_participation_rate_F_Fig4_z,SDG11_71pct_z,SDG_3_1_Maternal_mortality_ratio_z,SDG_3_7_Adolescent_birth_rate_z,SDG_5_5_Share_of_seats_in_parliament_z,SDG_4_4_Population_with_at_least_some_secondary_education_F_z,land_use_type
11074,174.5097658,-37.04045574,40000,0,0,0,0,0.0843,-0.447421653,-0.405634081,44008520,8.25E-06,103411.0395,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.688321257,-0.677268326,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11075,174.5098246,-37.03865457,40000,0,0,0,0,0.0843,-0.447421653,-0.405634081,44008520,1.74E-05,143704.3757,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.688249712,-0.66882428,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11076,174.5098835,-37.03685341,40000,0.058134122,0.032116721,0.014333121,0.0177834,0.9272,-0.447304524,-0.405018528,44008520,1.36E-06,236014.5857,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.429968855,-0.666004627,-1.688374969,-0.649479351,-0.662754006,-0.683593354,-0.678101409,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11106,174.5116467,-36.98281809,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,2.90E-05,479314.7347,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688159764,-0.598492315,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11107,174.5117054,-36.98101691,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,0,469220.9136,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688385613,-0.60060762,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11108,174.5117641,-36.97921572,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,5.86E-07,461292.5805,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688381043,-0.602269116,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11109,174.5118228,-36.97741453,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,3.70E-06,463383.0382,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688356764,-0.601831031,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11110,174.5118814,-36.97561334,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,1.95E-06,467912,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688370423,-0.600881922,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11112,174.5119988,-36.97201096,40000,0,0,0,0,0.8507,-0.540310468,-0.489062878,101266720,0,636656.4063,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.565519111,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11113,174.5120574,-36.97020977,40000,0,0,0,0,0.8507,-0.517088264,-0.468205678,101266720,0,613413.6519,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.570389964,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11114,174.5121161,-36.96840858,40000,0,0,0,0,0.8507,-0.517088264,-0.468205678,101266720,0,603129.2144,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.572545215,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11131,174.5131125,-36.93778823,40000,0.443235176,0.236536677,0.117347759,0.119188902,0.8698,-0.539417436,-0.484369682,101266720,0.000187986,182463.3315,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.091261231,-0.664549756,-1.686919282,-0.660701785,-0.661799586,-0.682638104,-0.67699345,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11132,174.513171,-36.93598703,40000,0.443235176,0.236536677,0.117347759,0.119188902,0.8698,-0.539417436,-0.484369682,101266720,9.06E-05,289247.6546,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.091261231,-0.664549756,-1.687679184,-0.638323598,-0.661799586,-0.682638104,-0.67699345,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11168,174.5152758,-36.87114332,40000,1.144773254,0.61430603,0.30147316,0.312832851,0.8374,-0.538003974,-0.476941445,382449660,0.005203522,371845.8058,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.900074349,-0.65740519,-1.647797096,-0.621013971,-0.660093683,-0.680813958,-0.674975084,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11172,174.5155093,-36.86393842,40000,1.07455162,0.580284004,0.281241226,0.299043407,0.8403,-0.538145457,-0.477684987,382449660,0.007280333,312138.8082,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.917186755,-0.65740519,-1.631597551,-0.633526428,-0.66028113,-0.680943856,-0.675177116,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11173,174.5155676,-36.86213719,40000,1.07455162,0.580284004,0.281241226,0.299043407,0.8403,-0.538145457,-0.477684987,382449660,0.009445754,208681.9537,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.917186755,-0.65740519,-1.614706831,-0.655207296,-0.66028113,-0.680943856,-0.675177116,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11176,174.5157426,-36.8567335,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.014106016,229239.2847,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.578355847,-0.650899213,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11177,174.515801,-36.85493227,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.013643369,182535.9848,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.581964583,-0.660686559,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11178,174.5158593,-36.85313104,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.013117031,299427.66,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.586070127,-0.636190232,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11179,174.5159176,-36.85132981,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.012589875,58178.00086,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.59018205,-0.686747558,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11342,174.5119538,-37.04230407,40000,0,0,0,0,0.0843,-0.517088264,-0.468205678,44008520,0,72757.55093,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.688385613,-0.683692205,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11343,174.5120126,-37.04050291,40000,0,0,0,0,0.0843,-0.447421653,-0.405634081,44008520,2.01E-06,96911.15958,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.68836995,-0.678630469,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11345,174.5121303,-37.03690057,40000,0.058134122,0.032116721,0.014333121,0.0177834,0.9272,-0.540193339,-0.488447324,44008520,0,227712.8068,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.429968855,-0.666004627,-1.688385613,-0.651219108,-0.662754006,-0.683593354,-0.678101409,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11377,174.5140092,-36.97926278,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,2.84E-07,460051.8344,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688383394,-0.602529132,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11378,174.5140678,-36.97746159,40000,0.080131159,0.044269199,0.01975672,0.024512682,0.8527,-0.540149019,-0.488214409,101266720,1.03E-06,459965.341,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.990357043,-0.664549756,-1.688377547,-0.602547258,-0.662703757,-0.683529964,-0.678038122,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11383,174.5143609,-36.96845562,40000,0,0,0,0,0.8507,-0.517088264,-0.468205678,101266720,0,376361.111,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.620067724,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11385,174.514478,-36.96485323,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.516929403,-0.46737081,101266720,0,189051.029,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688385613,-0.659321238,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11386,174.5145366,-36.96305204,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.540151607,-0.488228009,101266720,0,222379.4983,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688385613,-0.652336779,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11387,174.5145952,-36.96125084,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.540151607,-0.488228009,101266720,7.22E-06,330258.5791,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688329323,-0.629729171,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11388,174.5146538,-36.95944964,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.540151607,-0.488228009,101266720,3.97E-05,315971.649,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688075735,-0.632723202,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11400,174.5153563,-36.93783523,40000,0.099468479,0.05308228,0.026334441,0.026747761,0.8787,-0.540110058,-0.488009655,101266720,8.82E-05,490387.7173,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.143778615,-0.664549756,-1.687697435,-0.596171813,-0.662642815,-0.683508909,-0.677982487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11401,174.5154148,-36.93603402,40000,0.099468479,0.05308228,0.026334441,0.026747761,0.8787,-0.516887855,-0.467152456,101266720,5.75E-05,203450.1913,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.143778615,-0.664549756,-1.687937316,-0.656303687,-0.662642815,-0.683508909,-0.677982487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11436,174.5174594,-36.87299143,40000,0.17656744,0.096572685,0.045631876,0.0509408,0.8309,-0.539954719,-0.487193293,382449660,0.00504908,551700.7283,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.861718956,-0.65740519,-1.649001774,-0.583322792,-0.662464026,-0.683281008,-0.677760669,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11437,174.5175177,-36.8711902,40000,0.17656744,0.096572685,0.045631876,0.0509408,0.8309,-0.539954719,-0.487193293,382449660,0.006300231,553352.5987,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.861718956,-0.65740519,-1.639242543,-0.582976619,-0.662464026,-0.683281008,-0.677760669,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11442,174.5178092,-36.86218405,40000,0.446095772,0.243835907,0.11536232,0.128473883,0.8273,-0.539411672,-0.484339392,382449660,0.011650026,388873.7491,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.65740519,-1.59751306,-0.617445521,-0.661817981,-0.682550639,-0.67698522,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11443,174.5178675,-36.86038282,40000,0.446095772,0.243835907,0.11536232,0.128473883,0.8273,-0.539411672,-0.484339392,382449660,0.013623034,197589.7738,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.65740519,-1.582123202,-0.657531822,-0.661817981,-0.682550639,-0.67698522,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11445,174.5179841,-36.85678035,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.014540052,265079.6227,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.574970272,-0.643388356,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11447,174.5181007,-36.85317789,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.013366244,330020.8063,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.584126216,-0.629778999,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11448,174.5181589,-36.85137665,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.01323797,333327.195,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.585126776,-0.629086098,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11612,174.5142595,-37.04055003,40000,0,0,0,0,0.0843,-0.540310468,-0.489062878,44008520,1.25E-07,113635.4277,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.688384636,-0.675125659,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11613,174.5143183,-37.03874886,40000,0,0,0,0,0.0843,-0.540310468,-0.489062878,44008520,0,126454.6693,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,-2.543840488,-0.666004627,-1.688385613,-0.672439203,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11614,174.514377,-37.03694768,40000,0.058134122,0.032116721,0.014333121,0.0177834,0.9272,-0.540193339,-0.488447324,44008520,0,298059.8173,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.429968855,-0.666004627,-1.688385613,-0.636476883,-0.662754006,-0.683593354,-0.678101409,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11615,174.5144358,-37.03514651,40000,0.058134122,0.032116721,0.014333121,0.0177834,0.9272,-0.540193339,-0.488447324,44008520,0,221064.9676,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.429968855,-0.666004627,-1.688385613,-0.652612258,-0.662754006,-0.683593354,-0.678101409,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11616,174.5144945,-37.03334533,40000,0.058134122,0.032116721,0.014333121,0.0177834,0.9272,-0.540193339,-0.488447324,44008520,0,67443.27584,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.429968855,-0.666004627,-1.688385613,-0.684805887,-0.662754006,-0.683593354,-0.678101409,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11652,174.5166056,-36.96850262,40000,0,0,0,0,0.8507,-0.517088264,-0.468205678,101266720,0,383740.994,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.618521163,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11653,174.5166641,-36.96670143,40000,0,0,0,0,0.8507,-0.517088264,-0.468205678,101266720,0,357724.9572,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.978555384,-0.664549756,-1.688385613,-0.623973197,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11654,174.5167227,-36.96490023,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.516929403,-0.46737081,101266720,0,337350.5039,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688385613,-0.628242956,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11657,174.5168983,-36.95949663,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.540151607,-0.488228009,101266720,2.91E-05,307643.6956,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688158767,-0.634468444,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11658,174.5169568,-36.95769543,40000,0.078846705,0.04355968,0.019440019,0.024119701,0.8485,-0.540151607,-0.488228009,101266720,3.60E-05,302139.7387,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.965573559,-0.664549756,-1.688104873,-0.635621877,-0.662706691,-0.683533666,-0.678041818,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11660,174.5170738,-36.95409302,40000,0.092951566,0.051352023,0.02291756,0.028434422,0.8772,-0.540123189,-0.48807866,101266720,1.57E-06,300118.6721,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.134927371,-0.664549756,-1.688373379,-0.63604542,-0.662674472,-0.683493021,-0.678001237,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11661,174.5171323,-36.95229182,40000,0.092951566,0.051352023,0.02291756,0.028434422,0.8772,-0.540123189,-0.48807866,101266720,9.68E-06,282954.1174,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.134927371,-0.664549756,-1.688310094,-0.639642499,-0.662674472,-0.683493021,-0.678001237,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11669,174.5176002,-36.93788217,40000,0.099468479,0.05308228,0.026334441,0.026747761,0.8787,-0.516887855,-0.467152456,101266720,4.62E-05,338690.6609,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.143778615,-0.664549756,-1.688024918,-0.627962107,-0.662642815,-0.683508909,-0.677982487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11670,174.5176586,-36.93608097,40000,0.099468479,0.05308228,0.026334441,0.026747761,0.8787,-0.516887855,-0.467152456,101266720,4.35E-05,473417.5131,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.143778615,-0.664549756,-1.688046391,-0.599728163,-0.662642815,-0.683508909,-0.677982487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11671,174.5177171,-36.93427976,40000,0.099468479,0.05308228,0.026334441,0.026747761,0.8787,-0.516887855,-0.467152456,101266720,2.96E-05,144335.6297,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.143778615,-0.664549756,-1.688154941,-0.668691991,-0.662642815,-0.683508909,-0.677982487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11704,174.5196431,-36.8748395,40000,0.17656744,0.096572685,0.045631876,0.0509408,0.8309,-0.539954719,-0.487193293,382449660,0.004267319,553162.58,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.861718956,-0.65740519,-1.655099664,-0.58301644,-0.662464026,-0.683281008,-0.677760669,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11705,174.5197013,-36.87303827,40000,0.17656744,0.096572685,0.045631876,0.0509408,0.8309,-0.539954719,-0.487193293,382449660,0.006351715,551751,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.861718956,-0.65740519,-1.638840956,-0.583312257,-0.662464026,-0.683281008,-0.677760669,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11712,174.5201091,-36.86042964,40000,0.446095772,0.243835907,0.11536232,0.128473883,0.8273,-0.539411672,-0.484339392,382449660,0.015369173,367350.3308,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.65740519,-1.568502968,-0.621956062,-0.661817981,-0.682550639,-0.67698522,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
11714,174.5202256,-36.85682717,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.014925165,286444.811,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.571966314,-0.638910974,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11717,174.5204002,-36.85142345,40000,4.569812624,2.474281616,1.192975006,1.281306152,0.8109,-0.531103189,-0.440675412,382449660,0.015188755,341455.296,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.743702362,-0.65740519,-1.569910257,-0.627382738,-0.65183401,-0.671690838,-0.665121044,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
11732,174.5212728,-36.82440481,40000,0.198923969,0.105510082,0.053825479,0.051684403,0.8132,-0.539909675,-0.486956571,354322850,0.010645331,57124.69912,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.757274271,-0.658119863,-1.605349882,-0.686968293,-0.662388113,-0.683274003,-0.677696348,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11733,174.521331,-36.82260356,40000,0.198923969,0.105510082,0.053825479,0.051684403,0.8132,-0.539909675,-0.486956571,354322850,0.010304721,55335.94827,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.757274271,-0.658119863,-1.608006713,-0.687343151,-0.662388113,-0.683274003,-0.677696348,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11734,174.5213891,-36.82080231,40000,0.354833107,0.188350344,0.096051784,0.092298861,0.8102,-0.539595549,-0.485305727,354322850,0.009075768,55132.18769,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.739571782,-0.658119863,-1.617592795,-0.687385852,-0.661996891,-0.682891411,-0.677247788,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11735,174.5214472,-36.81900106,40000,0.354833107,0.188350344,0.096051784,0.092298861,0.8102,-0.539595549,-0.485305727,354322850,0.008833882,55138,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.739571782,-0.658119863,-1.61947955,-0.687384634,-0.661996891,-0.682891411,-0.677247788,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11736,174.5215053,-36.81719981,40000,0.354833107,0.188350344,0.096051784,0.092298861,0.8102,-0.539595549,-0.485305727,354322850,0.008587965,56842.11634,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.739571782,-0.658119863,-1.621397756,-0.687027512,-0.661996891,-0.682891411,-0.677247788,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
11737,174.5215634,-36.81539856,40000,0.354833107,0.188350344,0.096051784,0.092298861,0.8102,-0.539595549,-0.485305727,354322850,0.00780436,64247.24491,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.739571782,-0.658119863,-1.627510028,-0.685475661,-0.661996891,-0.682891411,-0.677247788,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,residential
